Våglängd (nm);Intensitet Källa #2;;Namnlös.sp;;;Källa #2;
512,215;4,248
512,575;4,224
512,935;4,199
513,295;4,224
513,656;4,395
514,016;4,175
514,376;4,346
514,736;4,272
515,096;4,248
515,456;4,297
515,816;4,297
516,176;4,321
516,535;4,224
516,895;4,346
517,255;4,272
517,615;4,248
517,974;4,248
518,334;4,321
518,693;4,248
519,053;4,370
519,412;4,248
519,772;4,248
520,131;4,175
520,490;4,297
520,850;4,395
521,209;4,224
521,568;4,224
521,927;4,224
522,286;4,248
522,645;4,272
523,004;4,346
523,363;4,492
523,722;4,199
524,081;4,272
524,440;4,370
524,799;4,297
525,157;4,297
525,516;4,199
525,875;4,419
526,233;4,297
526,592;4,346
526,950;4,175
527,309;4,199
527,667;4,199
528,026;4,224
528,384;4,224
528,742;4,224
529,100;4,272
529,459;4,370
529,817;4,272
530,175;4,248
530,533;4,199
530,891;4,199
531,249;4,248
531,607;4,248
531,965;4,175
532,323;4,199
532,680;4,272
533,038;4,956
533,396;4,150
533,753;4,346
534,111;4,321
534,469;4,248
534,826;4,224
535,184;4,248
535,541;4,175
535,898;4,199
536,256;4,297
536,613;4,272
536,970;4,150
537,327;4,224
537,685;4,175
538,042;4,272
538,399;4,248
538,756;4,224
539,113;4,199
539,470;4,199
539,827;4,224
540,183;4,248
540,540;4,175
540,897;4,272
541,254;4,224
541,610;4,224
541,967;4,199
542,323;4,272
542,680;4,297
543,036;4,272
543,393;4,321
543,749;4,297
544,106;4,272
544,462;4,346
544,818;4,175
545,174;4,346
545,530;4,272
545,887;4,199
546,243;4,199
546,599;4,224
546,955;4,224
547,310;4,272
547,666;4,224
548,022;4,224
548,378;4,297
548,734;4,297
549,089;4,272
549,445;4,224
549,801;4,199
550,156;4,297
550,512;4,224
550,867;4,395
551,223;4,395
551,578;4,468
551,933;4,224
552,289;4,248
552,644;4,321
552,999;4,517
553,354;4,346
553,709;4,346
554,064;4,346
554,419;4,419
554,774;4,346
555,129;4,321
555,484;4,321
555,839;4,346
556,194;4,346
556,548;4,346
556,903;4,419
557,258;4,468
557,612;4,321
557,967;4,321
558,321;4,321
558,676;4,517
559,030;4,370
559,385;4,370
559,739;4,346
560,093;4,346
560,447;4,248
560,802;4,468
561,156;4,395
561,510;4,492
561,864;4,248
562,218;4,492
562,572;4,346
562,926;4,443
563,280;4,395
563,633;4,517
563,987;4,419
564,341;4,492
564,695;4,614
565,048;4,541
565,402;4,468
565,755;4,468
566,109;4,541
566,462;4,443
566,816;4,395
567,169;4,565
567,522;4,541
567,876;4,565
568,229;4,639
568,582;4,663
568,935;4,614
569,288;4,590
569,641;4,639
569,994;4,687
570,347;4,687
570,700;4,785
571,053;4,736
571,406;4,907
571,758;7,690
572,111;4,980
572,464;4,980
572,816;4,956
573,169;4,980
573,521;5,103
573,874;5,103
574,226;5,225
574,579;5,249
574,931;5,249
575,283;5,273
575,636;5,518
575,988;5,566
576,340;5,688
576,692;5,737
577,044;5,811
577,396;5,493
577,748;5,859
578,100;6,006
578,452;6,152
578,804;6,226
579,155;6,592
579,507;6,714
579,859;6,592
580,210;6,836
